,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
632,6,7,6,5,4,7,10,2,7,11,9,5,3,11,4,4,8,12,8,7,4,7,8,2,7,12,7,7,3,9,5,6
633,4,5,5,4,2,5,12,3,7,11,10,4,1,11,2,4,3,11,5,8,1,8,15,0,6,7,11,8,0,8,0,8
634,3,3,4,4,2,7,12,3,6,7,11,8,2,11,1,8,1,0,1,1,0,8,13,1,5,6,10,8,0,8,0,8
635,3,9,5,6,3,7,12,2,8,7,12,8,1,11,1,8,2,4,3,5,1,5,14,1,6,9,11,7,0,8,0,8
636,2,5,4,7,1,5,14,1,6,9,11,7,0,8,0,8,6,8,6,6,4,4,13,5,5,11,9,4,2,12,1,5
637,4,10,5,8,3,7,13,0,6,7,10,8,0,8,0,8,3,4,4,3,2,6,11,3,7,11,9,4,2,11,3,4
638,8,11,8,9,7,6,11,2,8,11,9,5,4,10,4,4,3,10,5,7,1,7,15,0,6,7,11,8,0,8,0,8
639,6,8,6,6,4,7,11,3,8,12,9,4,2,12,3,4,2,2,3,3,2,7,11,2,7,7,11,8,1,11,1,8
640,3,1,4,3,2,7,12,4,6,7,11,8,2,11,1,8,4,10,5,7,3,5,14,1,5,9,10,7,0,8,0,8
641,3,4,4,3,1,5,13,3,6,11,9,4,1,11,1,5,4,5,5,4,2,5,12,3,7,11,10,4,1,11,2,4
642,4,9,5,7,4,9,11,3,7,5,11,8,2,12,1,8,2,7,4,5,2,6,11,2,8,8,11,8,1,10,1,7
643,6,11,6,8,4,4,12,3,7,12,10,4,1,11,2,4,3,6,3,4,2,5,12,4,5,11,9,5,2,12,1,5
644,2,1,3,2,1,6,12,2,7,8,11,8,1,10,1,7,2,7,4,4,1,9,14,1,6,5,11,9,0,8,0,8
645,2,8,4,5,1,8,15,1,6,6,11,8,0,8,0,8,3,2,4,4,2,7,12,3,6,7,11,8,2,11,1,7
646,4,11,6,9,6,9,11,3,6,6,11,8,2,12,1,8,3,8,4,6,2,9,13,0,5,6,10,8,0,8,0,8
647,10,14,8,8,4,7,8,3,10,13,6,6,2,9,5,5,5,10,5,7,3,4,14,5,5,12,9,3,1,11,1,5
648,5,10,5,7,3,5,13,3,7,12,9,3,1,11,2,4,5,6,6,5,6,8,9,5,7,7,7,8,3,10,7,7
649,6,14,5,8,3,6,10,2,6,11,7,6,2,9,5,4,5,7,7,6,7,7,8,4,8,8,7,9,3,8,8,6
650,2,10,4,7,1,8,14,0,6,6,11,8,0,8,0,8,5,7,7,6,7,7,8,4,8,8,7,9,3,8,8,6
651,6,8,6,6,3,4,12,3,7,12,10,5,1,11,1,5,9,13,8,7,4,8,6,4,10,13,5,7,2,9,6,6
652,1,0,2,1,0,7,14,1,4,7,10,8,0,8,0,8,6,8,6,6,4,7,11,3,8,12,9,4,2,12,3,4
653,5,7,5,5,2,5,11,2,9,12,9,4,0,10,2,4,5,7,7,6,7,7,8,4,8,8,7,9,3,8,8,6
654,7,10,6,5,3,5,11,2,7,12,7,5,2,8,4,4,3,4,4,2,1,5,11,2,7,11,9,4,1,10,2,5
655,7,12,6,7,4,6,10,2,6,12,7,6,2,9,4,4,2,7,3,4,1,10,14,1,6,4,11,9,0,8,0,8
656,4,9,6,7,4,8,10,1,8,6,11,7,0,10,1,7,2,3,3,2,1,7,12,2,7,7,11,8,1,11,1,8
657,4,9,5,7,3,5,14,1,6,9,10,7,0,8,0,8,3,10,5,7,1,10,15,1,6,4,11,9,0,8,0,8
658,5,11,5,8,3,5,11,2,8,12,10,4,1,11,2,4,7,8,7,6,5,7,10,3,7,10,9,5,4,11,5,5
659,3,8,4,6,4,6,11,3,6,8,11,8,2,12,1,7,4,10,6,7,2,7,15,1,6,7,11,8,0,8,0,8
660,7,9,7,7,4,5,10,1,8,11,9,6,0,9,2,4,3,4,4,3,2,6,11,3,7,11,9,4,2,11,3,4
661,4,6,4,4,2,5,11,2,7,11,9,5,1,10,2,5,3,8,4,6,4,6,11,3,6,8,11,8,2,12,1,7
662,3,6,4,5,4,6,7,3,8,8,7,10,3,7,7,6,5,11,7,8,6,7,11,2,7,7,11,8,2,12,1,8
663,4,5,5,4,3,5,12,4,6,11,9,4,2,11,1,5,5,7,5,5,3,6,11,3,6,11,9,5,3,11,3,4
664,5,9,5,6,4,6,12,4,5,11,9,5,3,12,2,4,1,6,2,4,1,7,13,0,5,7,10,8,0,8,0,8
665,3,5,4,3,2,5,12,3,7,11,9,5,1,11,2,5,5,8,5,6,3,4,13,4,6,12,10,4,1,11,1,5
666,6,8,6,6,3,7,11,3,8,11,9,4,2,12,3,4,2,1,3,3,1,7,12,3,6,7,11,8,2,11,1,8
667,5,6,6,4,3,5,11,3,7,11,9,5,2,11,2,4,2,7,3,5,1,6,14,0,6,8,11,8,0,8,0,8
668,2,3,3,2,1,5,11,3,6,11,9,5,1,11,1,5,2,3,3,2,1,5,12,3,6,11,9,4,1,10,2,5
669,3,10,4,8,3,9,13,0,5,6,10,8,0,8,0,8,4,7,4,5,2,6,11,4,5,11,9,4,2,12,2,5
670,3,5,4,4,2,6,12,2,7,8,11,7,1,11,1,7,2,3,3,2,1,5,12,2,7,11,9,4,1,10,2,5
671,5,7,6,5,6,6,8,4,5,6,7,9,6,8,5,8,2,3,3,1,1,5,12,3,5,11,9,5,1,10,1,5
672,7,12,6,7,4,9,8,3,7,11,5,6,2,8,6,7,3,5,4,4,3,9,12,3,6,6,11,8,2,11,1,8
673,6,9,8,7,6,6,7,7,7,7,7,8,4,10,6,9,4,10,5,8,5,7,11,3,7,7,11,8,2,12,1,8
674,5,9,5,6,4,6,12,4,5,11,9,5,3,12,2,4,3,1,4,2,1,7,11,2,7,7,11,8,1,10,1,8
675,1,0,1,0,0,7,13,1,4,7,10,8,0,8,0,8,3,6,4,4,3,8,11,2,6,6,11,8,2,11,1,8
676,3,4,3,3,1,5,12,3,6,11,9,5,1,11,1,5,5,10,7,8,6,7,11,3,7,7,11,8,2,12,1,8
677,3,1,4,3,2,7,12,3,6,7,11,8,2,11,1,7,3,4,3,3,1,5,11,3,7,11,9,5,1,11,2,5
678,3,3,4,2,1,5,11,2,7,11,9,5,1,10,2,5,2,1,3,2,1,7,12,3,6,7,11,8,2,11,1,8
679,1,1,2,1,0,7,14,1,5,7,11,8,0,8,0,8,6,8,6,6,3,5,12,3,8,12,9,4,1,11,2,4
680,2,1,2,1,0,8,15,1,4,6,10,8,0,8,0,8,3,5,4,4,3,9,12,4,5,5,11,9,2,12,1,8
681,5,9,6,6,5,6,7,7,7,8,9,8,3,9,6,9,4,9,6,7,3,6,12,3,8,8,12,8,1,11,1,7
682,3,9,4,6,3,10,11,3,7,4,12,8,2,12,1,8,6,11,6,8,5,4,13,6,4,12,9,4,2,12,1,5
683,2,4,2,3,1,7,11,2,6,7,11,8,1,11,1,7,1,6,2,4,1,7,13,0,4,7,10,8,0,8,0,8
684,3,6,5,5,5,6,9,3,7,8,7,9,3,8,7,5,3,5,4,4,2,6,11,2,7,11,9,5,1,11,3,4
685,3,11,4,8,1,6,14,0,6,8,11,8,0,8,0,8,5,7,7,6,7,7,8,4,8,7,7,8,3,9,8,7
686,6,9,6,7,3,5,11,2,10,12,9,4,0,10,3,4,2,7,3,4,1,7,14,0,6,7,11,8,0,8,0,8
687,7,10,6,5,2,5,10,3,8,13,7,5,2,8,4,4,7,10,9,8,7,6,7,7,8,7,8,9,4,10,7,7
688,5,5,5,4,3,6,11,2,8,11,9,4,3,10,4,4,3,6,5,4,3,6,11,3,7,8,11,7,4,11,1,7
689,2,2,3,3,2,7,12,3,6,7,11,8,2,11,1,7,2,6,3,4,1,7,12,0,5,7,10,8,0,8,0,8
690,3,6,4,4,2,9,11,2,9,5,11,8,1,10,1,8,5,10,6,8,5,6,10,1,8,11,9,6,1,10,3,4
691,4,7,5,5,4,7,7,7,6,7,8,8,3,10,5,9,3,8,5,6,3,6,12,4,7,9,12,7,2,12,1,7
692,6,8,6,6,3,5,12,2,8,12,9,4,1,11,2,4,4,8,5,6,5,8,11,3,6,6,11,8,3,12,1,7
693,2,3,3,2,1,6,11,4,5,8,10,7,2,11,1,7,3,4,4,3,1,5,13,3,6,12,9,4,1,11,1,5
694,3,5,4,4,2,6,12,3,6,7,11,9,2,11,1,8,4,10,6,7,7,7,8,5,5,6,7,9,6,8,8,6
695,2,1,3,2,1,6,12,3,6,8,11,7,2,11,1,7,3,10,4,7,1,7,14,0,6,7,11,8,0,8,0,8
696,2,3,3,1,1,5,12,3,5,11,9,5,1,10,1,5,1,0,2,0,0,7,14,2,4,7,10,8,0,8,0,8
697,5,8,7,6,7,8,8,6,7,8,6,8,5,7,5,6,2,4,3,3,1,7,11,2,7,6,11,8,1,10,1,8
698,6,8,6,6,3,4,12,3,7,12,10,5,1,11,1,5,10,15,9,8,5,6,10,3,7,12,7,6,3,9,6,5
699,2,5,4,4,3,7,8,4,7,7,7,8,3,9,6,7,6,8,8,7,7,6,8,6,6,7,8,7,4,11,9,8
700,4,9,4,4,2,5,10,2,6,11,8,6,2,9,4,3,6,9,6,7,3,4,14,5,6,12,9,3,1,11,2,4
701,7,9,7,7,4,4,13,5,6,12,9,3,2,12,2,4,4,7,4,5,2,6,11,4,5,11,9,4,2,12,2,5
702,6,10,6,8,4,5,12,4,6,12,9,4,2,12,2,4,3,8,4,5,1,10,15,1,6,4,11,9,0,8,0,8
703,4,9,5,6,3,5,13,6,4,11,9,4,3,12,2,4,3,4,4,6,1,7,15,1,6,7,11,8,0,8,0,8
704,4,5,5,8,2,9,15,1,6,5,11,9,0,8,0,8,3,5,4,7,1,10,14,1,6,4,11,9,0,8,0,8
705,2,6,3,4,2,7,12,3,7,7,11,8,1,11,1,7,5,11,7,8,7,8,11,3,6,6,11,8,3,12,1,8
706,2,6,4,4,1,8,15,1,5,6,11,8,0,8,0,8,5,7,5,5,3,7,11,3,8,11,9,4,2,12,3,5
707,4,11,6,8,4,6,14,0,5,8,10,8,0,8,0,8,7,10,7,8,4,7,10,2,10,11,9,4,3,9,5,5
708,6,9,6,6,5,6,11,4,6,11,9,5,3,12,2,4,5,10,7,8,6,6,7,7,7,8,9,8,4,9,7,7
709,3,11,4,8,1,6,14,0,6,8,11,8,0,8,0,8,7,11,6,6,2,5,10,3,8,13,7,5,2,9,4,3
710,4,6,4,4,3,6,11,3,7,11,9,4,2,12,3,5,2,6,4,4,1,9,15,1,5,5,11,9,0,8,0,8
711,5,7,5,5,2,4,12,3,7,12,10,4,1,10,1,5,3,7,4,5,2,7,11,3,7,10,9,4,2,11,3,5
712,2,7,4,4,1,7,15,1,5,7,11,8,0,8,0,8,1,0,2,1,0,7,14,1,4,7,10,8,0,8,0,8
713,4,6,4,4,2,6,12,3,6,11,9,4,2,11,2,5,4,7,5,5,4,8,10,3,6,10,8,5,2,12,3,5
714,4,6,4,4,2,6,12,3,6,11,9,4,2,11,2,5,6,10,6,6,2,6,9,3,8,13,6,5,2,9,4,5
715,5,6,6,5,5,6,8,4,8,8,7,9,3,8,6,6,1,0,1,0,0,7,14,1,4,7,10,8,0,8,0,8
716,3,8,4,6,3,5,11,2,7,8,11,8,2,11,1,7,8,11,8,8,4,5,14,7,4,11,8,3,2,12,1,4
717,2,3,3,1,1,5,11,1,7,11,9,5,0,9,2,5,3,4,4,3,2,5,12,3,6,11,9,4,1,11,1,5
718,3,4,4,3,1,5,12,2,7,11,9,5,0,10,1,5,2,8,4,6,2,8,11,2,9,6,11,7,1,11,1,7
719,2,10,4,7,1,6,14,0,6,8,11,8,0,8,0,8,6,11,6,8,5,6,11,3,7,11,9,5,2,12,2,4
720,6,8,6,6,3,5,12,3,8,12,9,4,1,11,2,4,3,1,4,3,2,7,12,3,6,7,11,8,2,11,1,7
721,3,1,4,3,2,7,12,3,6,7,11,8,2,11,1,7,5,8,5,6,3,4,13,5,5,12,9,4,2,12,1,5
722,4,5,4,4,2,6,11,2,7,11,9,4,1,11,2,4,2,1,3,1,0,7,15,1,4,7,11,8,0,8,0,8
723,4,5,5,4,2,6,11,2,8,11,9,5,1,11,3,4,2,7,3,4,1,7,14,0,6,7,11,8,0,8,0,8
724,8,11,8,8,6,6,10,1,9,11,9,5,3,9,4,4,4,5,5,3,2,6,11,2,8,11,9,5,3,9,3,4
725,5,8,7,7,6,5,8,4,9,8,7,9,3,9,7,6,6,11,6,8,5,6,11,5,6,11,9,4,3,12,2,4
726,2,7,4,4,1,8,14,1,6,6,11,8,0,8,0,8,5,6,6,4,3,5,11,3,7,11,9,5,2,11,2,4
727,5,10,7,7,6,6,7,7,7,7,6,8,4,11,7,8,3,11,5,8,1,7,14,0,6,7,11,8,0,8,0,8
728,2,7,4,4,1,7,15,1,5,7,11,8,0,8,0,8,9,15,8,8,5,8,8,3,9,12,5,6,3,7,6,6
729,2,1,3,2,1,7,12,3,6,7,11,8,2,11,1,8,5,7,5,5,3,6,11,2,7,11,9,5,1,11,2,4
730,6,7,6,5,3,4,13,4,6,12,9,4,1,11,2,4,8,11,8,8,7,6,11,3,7,11,9,5,5,11,4,3
731,3,10,5,7,1,5,15,1,6,9,11,7,0,8,0,8,2,4,2,2,1,8,12,3,5,6,10,8,2,11,1,8
732,3,11,5,8,1,6,14,0,6,8,11,8,0,8,0,8,6,9,6,6,3,5,12,4,8,12,10,4,2,12,3,4
733,6,11,6,8,5,6,11,5,6,11,9,4,3,12,2,4,10,15,9,8,5,6,10,3,7,12,7,6,3,9,6,5
734,7,10,7,8,4,6,12,4,8,12,9,3,2,12,3,4,3,5,4,3,2,5,12,3,7,11,9,5,1,11,2,5
735,3,2,4,4,2,7,12,3,6,7,11,8,2,11,1,7,6,8,6,6,4,7,11,3,8,12,9,4,2,12,3,4
736,2,6,4,4,2,9,11,1,7,5,11,7,1,10,1,8,5,10,6,8,7,8,7,4,7,7,6,9,5,7,5,7
737,3,10,5,7,1,7,15,0,6,7,11,8,0,8,0,8,4,8,5,6,4,6,7,8,6,6,6,8,4,9,6,10
738,3,4,3,3,1,5,13,3,5,11,9,3,1,11,1,5,2,7,3,4,1,7,14,0,6,7,11,8,0,8,0,8
739,4,10,5,7,4,8,10,0,8,6,11,8,0,10,1,8,3,5,4,4,2,5,12,2,7,11,9,4,1,11,2,5
740,4,6,5,4,4,7,7,7,7,7,6,8,3,10,6,8,5,12,5,6,3,7,9,2,6,11,6,6,2,9,5,5
741,8,11,8,8,4,5,14,7,4,11,8,3,2,12,1,4,4,11,6,8,5,7,11,3,6,7,11,8,2,12,1,8
742,5,8,7,7,7,6,7,3,8,7,6,9,4,6,9,4,2,4,4,6,1,7,14,0,6,7,11,8,0,8,0,8
743,5,11,7,8,7,8,11,3,6,6,11,8,3,12,1,8,2,3,3,1,1,7,11,2,6,7,11,8,1,10,1,7
744,4,11,6,8,5,9,11,1,8,6,11,8,1,11,1,8,6,8,6,6,4,5,11,3,7,11,9,5,2,12,2,4
745,3,8,4,6,3,5,11,2,7,8,11,8,2,11,1,7,5,10,6,8,6,6,6,7,7,7,6,8,4,11,7,7
746,2,8,4,5,1,9,15,1,6,5,11,9,0,8,0,8,2,3,3,2,1,5,12,3,6,11,9,4,1,10,2,5
747,4,5,4,4,2,6,11,2,7,11,9,4,1,11,2,4,6,8,6,6,3,4,12,3,7,12,10,5,1,11,1,5
748,3,9,4,6,3,10,11,3,7,4,12,8,2,12,1,8,2,7,4,4,1,8,15,1,5,6,11,8,0,8,0,8
749,5,9,6,6,5,6,7,7,7,8,9,8,3,9,6,9,3,7,5,5,3,6,11,4,6,8,11,8,2,12,1,7
750,4,8,5,6,4,6,7,8,6,6,6,8,4,9,6,10,1,0,1,0,0,7,13,1,4,7,10,8,0,8,0,8
751,6,8,6,6,3,5,12,2,8,12,9,4,1,11,2,4,6,10,6,7,5,5,11,3,7,11,10,5,2,12,2,4
752,2,7,3,4,1,10,14,1,6,4,11,9,0,8,0,8,2,7,3,4,1,6,14,0,6,8,11,8,0,8,0,8
753,7,9,7,7,4,5,10,1,8,11,9,6,0,9,2,4,3,11,5,8,1,8,15,0,6,7,11,8,0,8,0,8
754,7,10,7,8,4,7,10,2,10,11,9,4,3,9,5,5,6,8,7,6,8,6,8,4,6,8,6,9,5,8,5,7
755,3,5,4,4,2,5,12,2,7,11,9,4,1,11,2,5,3,9,4,7,4,7,11,3,6,7,11,9,2,12,1,8
756,3,10,5,7,1,8,14,0,6,6,11,8,0,8,0,8,6,11,6,8,5,6,11,5,6,11,9,4,3,12,2,4
757,2,7,4,5,2,7,13,0,5,7,10,8,0,8,0,8,5,11,7,8,7,8,11,3,6,6,11,8,3,12,1,8
758,6,9,6,7,2,5,13,3,9,12,9,3,0,10,2,4,4,9,4,6,2,4,12,2,8,12,10,5,0,10,2,5
759,2,4,3,2,1,6,11,2,7,11,9,5,1,10,2,5,5,7,5,5,3,6,11,3,6,11,9,5,3,11,3,4
760,2,2,3,3,2,6,12,3,6,8,11,8,2,11,1,7,5,10,5,7,3,5,13,3,7,12,9,3,1,11,2,4
761,3,7,4,5,3,7,12,3,7,7,11,8,2,11,1,8,3,6,4,4,3,7,12,4,6,7,11,8,2,12,1,7
762,4,8,5,6,4,6,7,7,6,8,10,8,3,9,5,9,7,10,6,5,3,5,11,2,7,12,7,5,2,8,4,4
763,6,11,6,8,4,4,12,3,7,12,10,4,1,11,2,4,7,11,6,6,2,5,10,3,8,13,7,5,2,9,4,3
764,2,3,4,4,1,9,15,1,5,5,11,9,0,8,0,8,2,7,4,5,2,6,12,3,7,8,11,7,1,11,1,7
765,3,10,5,7,1,7,15,0,6,7,11,8,0,8,0,8,6,11,6,8,5,6,11,3,7,11,9,5,2,12,2,4
766,8,15,7,9,3,6,10,3,8,13,6,6,2,8,5,4,2,5,3,4,2,7,12,3,6,7,11,8,2,11,1,8
767,5,11,6,8,8,7,8,4,5,6,7,9,7,7,8,7,2,8,4,5,1,8,15,1,6,6,11,8,0,8,0,8
768,3,2,4,3,2,6,12,3,7,8,11,7,2,11,1,7,2,3,3,2,1,7,11,3,6,7,11,8,2,11,1,8
769,5,8,5,6,3,4,13,5,5,12,9,4,2,12,1,5,2,3,3,2,1,6,12,2,6,11,9,4,1,10,2,5
770,5,6,7,6,6,8,10,5,8,7,6,8,3,10,7,7,4,4,4,3,2,5,12,3,7,12,9,4,1,11,1,5
771,4,10,6,7,2,7,15,1,6,7,11,8,0,8,0,8,3,10,5,7,3,9,12,3,7,5,12,8,2,12,1,8
772,5,5,5,4,2,5,11,3,7,12,9,4,1,11,2,4,3,7,5,5,3,6,11,1,7,8,11,9,1,11,1,8
773,3,6,4,4,3,7,12,4,6,7,11,8,2,12,1,7,1,1,2,1,0,7,14,1,5,7,11,8,0,8,0,8
774,4,6,4,4,2,6,12,3,6,11,9,4,2,11,2,5,2,3,3,2,1,5,12,3,7,11,9,5,1,10,2,5
775,6,11,6,8,5,6,11,5,6,11,9,4,3,12,2,4,1,0,2,0,0,8,14,2,4,6,10,8,0,8,0,8
776,4,6,5,4,2,6,12,3,7,12,9,4,2,11,2,4,2,1,2,1,0,8,15,1,4,6,10,8,0,8,0,8
777,5,9,7,8,8,7,7,4,8,7,6,9,5,4,11,5,10,14,8,8,4,7,8,3,10,13,6,6,2,9,5,5
778,3,8,4,5,1,10,15,1,6,4,11,9,0,8,0,8,3,4,4,6,1,8,15,1,6,6,11,9,0,8,0,8
779,3,9,5,6,1,5,15,1,6,9,11,7,0,8,0,8,7,9,7,7,4,5,10,1,8,11,9,6,0,9,2,4
780,2,6,3,4,1,7,12,0,5,7,10,8,0,8,0,8,3,8,4,6,2,9,14,0,5,6,10,8,0,8,0,8
781,7,9,7,7,5,5,12,4,6,11,9,4,2,12,2,4,2,4,3,3,1,7,11,2,7,6,11,8,1,10,1,8
782,3,4,3,3,1,5,13,3,5,11,9,3,1,11,1,5,2,6,3,4,2,8,12,2,8,5,11,9,1,11,1,8
783,4,8,6,6,4,6,7,7,7,8,9,8,3,10,5,9,3,10,5,7,1,8,14,0,6,6,11,8,0,8,0,8
784,2,1,3,2,1,6,12,3,6,8,11,7,2,11,1,7,2,4,3,3,2,7,12,3,6,7,11,9,2,11,1,8
785,4,10,6,8,3,5,11,1,9,9,12,8,0,10,1,7,4,6,4,4,2,5,11,2,7,11,9,5,1,10,2,5
786,4,11,6,8,2,8,15,1,6,7,11,8,0,8,0,8,1,0,2,1,0,7,14,1,4,7,10,8,0,8,0,8
787,4,11,6,8,6,9,11,3,7,5,12,8,2,12,1,9,5,10,7,8,8,8,8,5,6,6,7,9,7,7,8,3
788,3,10,5,7,1,7,15,0,6,7,11,8,0,8,0,8,4,10,6,8,5,10,11,2,7,5,11,7,1,11,1,8
789,3,10,5,7,1,8,14,0,6,6,11,8,0,8,0,8,5,7,6,5,6,6,8,4,5,6,7,9,6,8,5,8
790,5,11,6,8,5,9,12,4,6,6,11,8,3,12,1,8,7,10,6,5,3,8,9,2,7,11,7,7,2,9,4,6
791,5,7,7,6,6,7,8,4,8,7,7,8,3,9,8,6,3,4,5,6,1,6,15,1,6,8,11,7,0,8,0,8
792,9,12,8,6,3,4,12,3,8,13,8,4,2,8,4,3,4,6,5,6,5,5,8,4,7,8,8,9,3,8,7,6
793,3,10,5,8,5,7,11,4,5,7,11,8,3,12,1,8,3,8,5,6,3,7,12,4,6,7,11,8,2,12,1,8
794,7,10,7,8,4,7,10,2,10,11,9,4,3,9,5,5,3,4,4,3,1,5,11,2,7,11,9,4,1,10,2,5
795,6,11,6,8,4,5,12,2,8,12,9,4,1,11,2,4,5,8,6,6,3,4,13,4,6,12,10,4,2,11,2,4
796,2,3,4,4,1,9,15,1,5,5,11,9,0,8,0,8,2,6,3,4,2,8,12,2,8,5,11,9,1,11,1,8
797,5,7,6,5,4,5,12,4,5,12,9,4,2,12,1,5,5,7,5,5,3,6,11,3,7,11,9,5,2,12,3,4
798,2,7,3,4,1,10,14,1,6,4,11,9,0,8,0,8,2,4,3,3,1,7,11,2,7,6,11,8,1,10,1,8
799,2,1,3,1,0,8,15,2,4,6,10,8,0,8,0,8,5,10,7,8,6,6,7,7,7,6,8,9,4,10,7,6
800,6,8,6,6,3,5,12,2,8,12,9,4,1,11,2,4,3,3,4,2,1,5,11,2,7,11,9,5,1,10,2,5
801,6,8,6,6,3,5,14,5,6,12,9,2,2,12,2,4,4,10,5,8,3,7,13,0,6,7,10,8,0,8,0,8
802,8,11,8,8,4,4,12,2,8,13,10,5,0,10,2,4,3,5,4,4,2,6,12,2,7,8,11,7,1,11,1,7
803,2,6,4,4,1,9,15,1,5,5,11,9,0,8,0,8,3,9,4,6,3,10,11,3,7,4,12,8,2,12,1,8
804,3,5,4,3,2,5,12,3,7,11,9,5,1,11,2,5,2,5,3,4,2,7,12,3,6,7,11,8,2,11,1,8
805,5,10,5,5,3,7,9,2,6,11,6,7,2,9,4,6,6,9,5,4,2,5,11,3,6,13,7,5,2,8,3,4
806,4,9,4,4,1,6,10,2,7,12,7,5,1,10,3,5,5,10,5,8,4,6,11,4,6,11,9,5,4,11,4,4
807,3,8,5,6,3,6,12,2,8,8,12,8,1,11,1,7,2,8,3,6,1,7,13,0,6,7,11,8,0,8,0,8
808,5,6,6,5,5,6,8,4,8,8,7,9,3,8,6,6,3,4,5,6,1,6,15,1,6,8,11,7,0,8,0,8
809,5,7,5,5,3,6,11,2,6,11,9,5,2,11,2,5,3,4,4,3,2,5,12,3,7,11,9,4,1,11,2,5
810,3,4,4,3,1,5,13,3,6,11,9,4,1,11,1,5,3,4,4,3,1,6,11,2,8,11,9,5,1,10,2,5
811,3,10,5,8,5,7,11,4,5,7,11,8,3,12,1,8,2,7,4,5,1,9,14,1,6,5,11,9,0,8,0,8
812,5,6,6,4,3,5,11,3,7,11,9,5,2,11,2,4,2,6,3,4,2,8,12,2,8,5,11,9,1,11,1,8
813,2,9,3,6,1,7,14,0,6,7,11,8,0,8,0,8,2,4,3,2,1,5,11,2,7,11,9,5,1,10,2,5
814,3,5,5,3,2,8,12,3,7,6,11,7,2,11,1,7,2,7,3,4,1,10,14,1,6,4,11,9,0,8,0,8
815,6,9,6,7,3,4,14,5,6,12,9,3,1,11,2,4,5,8,5,6,3,7,10,2,9,11,9,5,1,11,3,4
816,6,7,6,5,4,6,10,1,10,11,9,5,0,10,3,4,4,7,4,5,3,5,11,3,6,11,9,5,2,11,2,5
817,5,9,5,7,4,5,11,2,7,11,10,5,1,12,2,4,5,10,6,8,7,8,7,4,7,7,6,9,5,7,5,7
818,4,2,5,4,3,9,12,3,7,5,11,9,2,11,1,8,5,7,6,5,4,6,10,1,8,11,9,5,1,10,3,4
819,5,9,5,7,4,5,11,2,7,11,10,5,1,12,2,4,6,11,6,8,4,4,12,3,7,12,10,4,1,11,2,4
820,3,9,4,6,3,10,11,3,7,4,12,8,2,12,1,8,3,8,4,6,2,9,14,0,5,6,10,8,0,8,0,8
821,4,8,6,6,4,9,11,2,7,6,11,8,1,11,1,8,3,5,4,7,1,10,14,1,6,4,11,9,0,8,0,8
822,2,6,3,4,2,9,11,3,7,5,11,8,2,11,1,8,5,10,6,8,7,8,7,4,7,7,6,9,5,7,5,7
823,6,10,5,6,2,5,11,2,7,12,7,5,2,9,4,4,5,6,6,5,6,7,9,5,8,7,7,8,3,10,7,7
824,5,9,7,6,8,6,7,3,6,7,6,10,5,9,5,7,5,10,7,8,6,7,11,3,7,7,11,8,2,12,1,8
825,2,3,2,1,1,5,12,2,5,11,9,5,1,10,1,5,1,0,1,0,0,7,13,1,4,7,10,8,0,8,0,8
826,3,4,3,2,1,6,11,2,7,11,9,5,2,9,3,4,3,3,4,4,2,7,12,3,6,7,11,8,2,11,1,8
827,3,4,4,2,1,5,12,2,7,11,9,4,1,10,2,5,4,10,6,7,4,9,11,2,8,5,12,8,1,11,1,9
828,4,6,4,4,2,6,11,2,9,11,9,4,0,10,3,5,3,11,4,8,1,5,14,1,6,9,11,7,0,8,0,8
829,4,11,6,9,6,9,11,3,6,6,11,8,2,12,1,8,7,12,6,6,3,5,11,2,6,11,8,6,2,9,5,3
830,3,9,4,6,3,10,10,1,8,5,11,8,1,10,1,8,4,9,6,7,4,8,10,1,8,6,11,7,0,10,1,7
831,3,8,4,6,2,9,13,0,6,6,10,8,0,8,0,8,4,6,4,4,2,5,12,3,6,11,9,4,2,11,2,5
832,6,9,5,5,3,7,8,2,7,12,7,8,2,9,4,5,3,7,4,5,3,7,11,1,8,7,11,8,0,10,1,8
833,2,3,3,1,1,5,12,2,7,11,9,4,0,9,1,5,2,8,4,5,1,8,15,1,6,6,11,8,0,8,0,8
834,3,8,5,6,3,6,12,2,8,8,12,8,1,11,1,7,3,4,4,2,1,5,12,2,7,11,9,4,1,10,2,5
835,2,5,4,4,3,7,8,4,7,7,7,8,3,9,6,7,5,9,7,7,7,7,8,5,5,6,8,9,7,7,8,7
836,2,8,3,5,1,8,13,0,6,6,10,8,0,8,0,8,3,1,4,2,1,7,11,2,7,7,11,8,1,10,1,8
837,6,7,6,5,3,7,10,2,10,11,9,4,1,11,4,5,2,0,2,0,0,7,15,2,3,7,10,8,0,8,0,8
838,1,0,1,0,0,8,13,1,4,6,10,8,0,8,0,8,2,9,4,6,1,9,14,0,6,5,11,8,0,8,0,8
839,3,8,4,6,1,8,15,1,6,6,11,9,0,8,0,8,2,1,3,1,0,7,15,1,4,7,11,8,0,8,0,8
840,5,7,5,5,3,7,11,3,8,11,9,4,2,12,3,5,6,10,5,8,2,4,13,3,7,12,10,4,0,10,1,5
841,5,7,5,5,3,6,11,2,7,11,9,5,1,11,2,4,5,6,5,4,3,5,10,1,8,11,9,5,1,9,3,4
842,4,6,6,6,5,5,8,4,8,8,8,9,3,9,7,6,2,7,4,4,1,8,15,1,5,6,11,8,0,8,0,8
