,1,2,3,4,5,6,7,8
1225,0.78,0.73,0.27,0.28,0.5,0.0,0.56,0.22
1226,0.31,0.51,0.38,0.18,0.5,0.0,0.46,0.31
1227,0.63,0.64,0.49,0.2,0.5,0.0,0.52,0.25
1228,0.31,0.4,0.31,0.17,0.5,0.0,0.52,0.22
1229,0.44,0.65,0.49,0.16,0.5,0.0,0.48,0.31
1230,0.48,0.44,0.46,0.37,0.5,0.0,0.46,0.36
1231,0.5,0.49,0.46,0.22,0.5,0.0,0.53,0.25
1232,0.62,0.42,0.47,0.16,0.5,0.0,0.52,0.22
1233,0.5,0.45,0.52,0.18,0.5,0.0,0.52,0.22
1234,0.59,0.51,0.47,0.21,0.5,0.0,0.47,0.22
1235,0.39,0.47,0.49,0.2,0.5,0.0,0.53,0.26
1236,0.49,0.48,0.52,0.24,0.5,0.0,0.5,0.22
1237,0.59,0.48,0.49,0.42,0.5,0.0,0.52,0.22
1238,0.57,0.35,0.5,0.43,0.5,0.0,0.53,0.22
1239,0.61,0.52,0.5,0.44,0.5,0.0,0.53,0.22
1240,0.49,0.51,0.52,0.13,0.5,0.0,0.51,0.33
1241,0.45,0.4,0.56,0.15,0.5,0.0,0.52,0.22
1242,0.63,0.43,0.48,0.11,0.5,0.0,0.51,0.22
1243,0.63,0.43,0.48,0.11,0.5,0.0,0.51,0.22
1244,0.52,0.45,0.53,0.34,0.5,0.0,0.52,0.44
1245,0.54,0.48,0.55,0.33,0.5,0.0,0.55,0.4
1246,0.55,0.79,0.45,0.25,0.5,0.0,0.51,0.22
1247,0.58,0.51,0.63,0.2,0.5,0.0,0.5,0.42
1248,0.63,0.58,0.57,0.1,0.5,0.0,0.52,0.33
1249,0.54,0.67,0.56,0.15,0.5,0.0,0.57,0.33
1250,0.41,0.59,0.65,0.14,0.5,0.0,0.49,0.33
1251,0.47,0.38,0.5,0.15,0.5,0.0,0.49,0.47
1252,0.33,0.17,0.52,0.13,0.5,0.0,0.51,0.75
1253,0.42,0.5,0.59,0.17,0.5,0.0,0.51,0.22
1254,0.54,0.55,0.55,0.4,0.5,0.0,0.53,0.22
1255,0.31,0.31,0.57,0.15,0.5,0.0,0.5,0.22
1256,0.38,0.42,0.5,0.19,0.5,0.0,0.44,0.22
1257,0.33,0.36,0.62,0.26,0.5,0.0,0.55,0.22
1258,0.38,0.42,0.5,0.19,0.5,0.0,0.44,0.22
1259,0.47,0.56,0.58,0.19,0.5,0.0,0.44,0.64
1260,0.32,0.32,0.52,0.18,0.5,0.0,0.48,0.34
1261,0.28,0.27,0.5,0.14,0.5,0.0,0.5,0.28
1262,0.41,0.46,0.57,0.25,0.5,0.0,0.57,0.38
1263,0.44,0.54,0.51,0.16,0.5,0.0,0.58,0.22
1264,0.44,0.55,0.51,0.16,0.5,0.0,0.6,0.22
1265,0.77,0.7,0.44,0.29,0.5,0.0,0.56,0.22
1266,0.4,0.56,0.53,0.15,0.5,0.0,0.49,0.22
1267,0.79,0.79,0.42,0.26,0.5,0.0,0.6,0.22
1268,0.8,0.83,0.43,0.24,0.5,0.0,0.54,0.22
1269,0.58,0.55,0.51,0.13,0.5,0.0,0.52,0.22
1270,0.55,0.69,0.51,0.12,0.5,0.0,0.51,0.22
1271,0.47,0.46,0.53,0.12,0.5,0.0,0.51,0.25
1272,0.57,0.29,0.63,0.22,0.5,0.0,0.49,0.27
1273,0.52,0.49,0.59,0.21,0.5,0.0,0.47,0.22
1274,0.41,0.42,0.53,0.17,0.5,0.0,0.48,0.58
1275,0.45,0.36,0.5,0.19,0.5,0.0,0.53,0.7
1276,0.53,0.51,0.54,0.21,0.5,0.0,0.45,0.22
1277,0.49,0.5,0.42,0.43,0.5,0.0,0.5,0.36
1278,0.44,0.49,0.49,0.27,0.5,0.0,0.52,0.22
1279,0.25,0.26,0.53,0.17,0.5,0.0,0.45,0.22
1280,0.49,0.46,0.54,0.18,0.5,0.0,0.35,0.22
1281,0.42,0.37,0.54,0.17,0.5,0.0,0.51,0.22
1282,0.42,0.45,0.75,0.21,0.5,0.0,0.48,0.22
1283,0.39,0.45,0.75,0.17,0.5,0.0,0.51,0.22
1284,0.63,0.54,0.53,0.27,0.5,0.0,0.49,0.22
1285,0.54,0.43,0.48,0.27,0.5,0.0,0.44,0.41
1286,0.4,0.44,0.5,0.13,0.5,0.0,0.52,0.39
1287,0.55,0.39,0.39,0.47,0.5,0.0,0.5,0.83
1288,0.59,0.48,0.41,0.53,0.5,0.0,0.48,0.56
1289,0.49,0.38,0.49,0.15,0.5,0.0,0.53,0.25
1290,0.53,0.45,0.52,0.29,0.5,0.0,0.55,0.38
1291,0.62,0.6,0.54,0.22,0.5,0.0,0.54,0.27
1292,0.33,0.46,0.53,0.12,0.5,0.0,0.5,0.27
1293,0.57,0.36,0.51,0.25,0.5,0.0,0.54,0.25
1294,0.45,0.76,0.51,0.25,0.5,0.0,0.59,0.22
1295,0.48,0.44,0.51,0.24,0.5,0.0,0.49,0.22
1296,0.59,0.64,0.44,0.26,0.5,0.0,0.5,0.22
1297,0.79,0.56,0.53,0.19,0.5,0.0,0.47,0.35
1298,0.5,0.5,0.48,0.34,0.5,0.0,0.52,0.27
1299,0.79,0.62,0.35,0.35,0.5,0.0,0.6,0.28
1300,0.52,0.5,0.6,0.2,0.5,0.0,0.52,0.22
1301,0.59,0.46,0.57,0.17,0.5,0.0,0.52,0.22
1302,0.53,0.42,0.53,0.19,0.5,0.0,0.47,0.22
1303,0.59,0.46,0.55,0.17,0.5,0.0,0.52,0.25
1304,0.61,0.73,0.5,0.58,0.5,0.0,0.5,0.22
1305,0.5,0.43,0.56,0.17,0.5,0.0,0.35,0.22
1306,0.36,0.52,0.61,0.33,0.5,0.0,0.52,0.37
1307,0.66,0.54,0.53,0.17,0.5,0.0,0.54,0.22
1308,0.52,0.51,0.48,0.12,0.5,0.0,0.54,0.31
1309,0.56,0.46,0.51,0.25,0.5,0.0,0.54,0.22
1310,0.47,0.46,0.49,0.27,0.5,0.0,0.59,0.22
1311,0.5,0.46,0.49,0.27,0.5,0.0,0.6,0.22
1312,0.43,0.48,0.36,0.26,0.5,0.0,0.52,0.22
1313,0.5,0.44,0.57,0.28,0.5,0.0,0.57,0.22
1314,0.46,0.47,0.62,0.3,0.5,0.0,0.38,0.22
1315,0.59,0.7,0.46,0.19,0.5,0.0,0.54,0.44
1316,0.19,0.41,0.55,0.13,0.5,0.0,0.52,0.25
1317,0.27,0.43,0.5,0.13,0.5,0.0,0.54,0.31
1318,0.42,0.46,0.44,0.17,0.5,0.0,0.51,0.42
1319,0.49,0.36,0.47,0.28,0.5,0.0,0.56,0.54
1320,0.42,0.51,0.33,0.16,0.5,0.0,0.54,0.22
1321,0.34,0.42,0.48,0.19,0.5,0.0,0.46,0.31
1322,0.6,0.57,0.63,0.22,0.5,0.0,0.5,0.49
1323,0.53,0.44,0.54,0.52,0.5,0.0,0.49,0.38
1324,0.48,0.39,0.56,0.23,0.5,0.0,0.6,0.22
1325,0.56,0.49,0.47,0.13,0.5,0.0,0.52,0.22
1326,0.47,0.59,0.56,0.09,0.5,0.0,0.5,0.22
1327,0.4,0.28,0.58,0.44,0.5,0.0,0.41,0.22
1328,0.54,0.35,0.55,0.19,0.5,0.0,0.3,0.22
1329,0.5,0.47,0.45,0.14,0.5,0.0,0.53,0.32
1330,0.55,0.49,0.6,0.18,0.5,0.0,0.51,0.22
1331,0.55,0.44,0.5,0.09,0.5,0.0,0.55,0.22
1332,0.66,0.37,0.6,0.25,0.5,0.0,0.69,0.22
1333,0.51,0.49,0.48,0.55,0.5,0.0,0.52,0.58
1334,0.36,0.51,0.51,0.17,0.5,0.0,0.52,0.22
1335,0.68,0.68,0.35,0.16,0.5,0.0,0.62,0.22
1336,0.44,0.35,0.55,0.14,0.5,0.0,0.52,0.22
1337,0.73,0.59,0.35,0.15,0.5,0.0,0.54,0.22
1338,0.6,0.37,0.52,0.15,0.5,0.0,0.55,0.26
1339,0.64,0.61,0.56,0.15,0.5,0.0,0.54,0.22
1340,0.48,0.58,0.58,0.12,0.5,0.0,0.49,0.22
1341,0.65,0.58,0.53,0.21,0.5,0.0,0.51,0.22
1342,0.48,0.49,0.49,0.26,0.5,0.0,0.39,0.27
1343,0.57,0.54,0.32,0.15,0.5,0.0,0.52,0.25
1344,0.4,0.36,0.32,0.16,0.5,0.0,0.51,0.27
1345,0.5,0.55,0.52,0.16,0.5,0.0,0.51,0.31
1346,0.65,0.63,0.47,0.22,0.5,0.0,0.52,0.27
1347,0.41,0.48,0.51,0.2,0.5,0.0,0.51,0.22
1348,0.25,0.4,0.54,0.16,0.5,0.0,0.43,0.22
1349,0.63,0.56,0.52,0.21,0.5,0.0,0.5,0.22
1350,0.56,0.68,0.42,0.36,0.5,0.0,0.49,0.22
1351,0.57,0.47,0.48,0.17,0.5,0.0,0.52,0.26
1352,0.46,0.52,0.51,0.13,0.5,0.0,0.47,0.22
1353,0.5,0.4,0.57,0.17,0.5,0.0,0.59,0.22
1354,0.78,0.71,0.35,0.25,0.5,0.0,0.49,0.22
1355,0.64,0.56,0.52,0.17,0.5,0.0,0.54,0.47
1356,1.0,0.8,0.29,0.36,0.5,0.0,0.52,0.22
1357,0.51,0.39,0.56,0.55,0.5,0.0,0.46,0.64
1358,0.69,0.66,0.36,0.09,0.5,0.0,0.56,0.22
1359,0.4,0.45,0.45,0.15,0.5,0.0,0.53,0.48
1360,0.49,0.53,0.36,0.15,0.5,0.0,0.52,0.27
1361,0.39,0.63,0.41,0.27,0.5,0.0,0.49,0.22
1362,0.45,0.51,0.43,0.22,0.5,0.0,0.57,0.22
1363,0.77,0.78,0.27,0.37,0.5,0.0,0.49,0.22
1364,0.88,0.75,0.41,0.36,0.5,0.0,0.43,0.22
1365,0.49,0.49,0.4,0.2,0.5,0.0,0.48,0.26
1366,0.57,0.53,0.6,0.28,0.5,0.0,0.52,0.45
1367,0.53,0.52,0.49,0.27,0.5,0.0,0.51,0.22
1368,0.5,0.47,0.56,0.31,0.5,0.0,0.56,0.26
1369,0.71,0.79,0.41,0.38,0.5,0.0,0.54,0.22
1370,0.33,0.49,0.46,0.22,0.5,0.0,0.53,0.33
1371,0.47,0.41,0.46,0.18,0.5,0.0,0.53,0.22
1372,0.45,0.39,0.46,0.29,0.5,0.0,0.42,0.22
1373,0.59,0.56,0.5,0.48,0.5,0.0,0.46,0.22
1374,0.32,0.3,0.57,0.38,0.5,0.0,0.5,0.25
1375,0.26,0.3,0.37,0.15,0.5,0.0,0.53,0.25
1376,0.28,0.41,0.46,0.18,0.5,0.0,0.47,0.39
1377,0.45,0.5,0.43,0.16,0.5,0.0,0.52,0.28
1378,0.24,0.25,0.57,0.28,0.5,0.0,0.51,0.11
1379,0.46,0.61,0.55,0.29,0.5,0.0,0.49,0.22
1380,0.54,0.44,0.38,0.22,0.5,0.0,0.54,0.3
1381,0.22,0.53,0.36,0.22,0.5,0.0,0.54,0.31
1382,0.25,0.41,0.47,0.14,0.5,0.0,0.56,0.68
1383,0.43,0.41,0.37,0.18,0.5,0.0,0.54,0.31
1384,0.4,0.44,0.47,0.25,0.5,0.0,0.54,0.56
1385,0.46,0.59,0.38,0.12,0.5,0.0,0.5,0.22
1386,0.8,0.82,0.4,0.31,0.5,0.0,0.57,0.25
1387,0.29,0.39,0.46,0.36,0.5,0.0,0.51,0.22
1388,0.4,0.4,0.43,0.19,0.5,0.83,0.48,0.22
1389,0.57,0.52,0.46,0.2,0.5,0.83,0.52,0.41
1390,0.43,0.6,0.4,0.12,0.5,0.0,0.49,0.29
1391,0.56,0.71,0.47,0.21,0.5,0.0,0.52,0.22
1392,0.65,0.62,0.26,0.33,0.5,0.0,0.55,0.22
1393,0.77,0.7,0.37,0.12,0.5,0.0,0.49,0.26
1394,0.47,0.61,0.32,0.27,0.5,0.0,0.5,0.3
1395,0.71,0.51,0.49,0.23,0.5,0.0,0.3,0.32
1396,0.59,0.48,0.49,0.49,0.5,0.0,0.36,0.32
1397,0.58,0.63,0.52,0.7,0.5,0.0,0.46,0.22
1398,0.3,0.68,0.41,0.17,0.5,0.0,0.51,0.22
1399,0.74,0.73,0.32,0.2,0.5,0.0,0.55,0.22
1400,0.55,0.35,0.36,0.29,0.5,0.0,0.51,0.22
1401,0.35,0.32,0.31,0.16,0.5,0.0,0.56,0.22
1402,0.67,0.61,0.39,0.24,0.5,0.0,0.51,0.22
1403,0.69,0.57,0.39,0.19,0.5,0.0,0.48,0.39
1404,0.47,0.41,0.53,0.27,0.5,0.0,0.47,0.25
1405,0.39,0.56,0.34,0.18,0.5,0.0,0.49,0.22
1406,0.51,0.38,0.42,0.21,0.5,0.0,0.46,0.34
1407,0.32,0.45,0.39,0.14,0.5,0.0,0.45,0.22
1408,0.75,0.73,0.35,0.33,0.5,0.0,0.49,0.28
1409,0.54,0.54,0.56,0.18,0.5,0.0,0.46,0.29
1410,0.71,0.64,0.42,0.28,0.5,0.0,0.43,0.22
1411,0.28,0.48,0.36,0.16,0.5,0.0,0.53,0.22
1412,0.58,0.44,0.45,0.32,0.5,0.0,0.52,0.37
1413,0.52,0.65,0.36,0.26,0.5,0.0,0.44,0.22
1414,0.64,0.44,0.56,0.15,0.5,0.0,0.56,0.22
1415,0.48,0.58,0.47,0.17,0.5,0.0,0.53,0.74
1416,0.42,0.71,0.45,0.15,0.5,0.0,0.48,0.22
1417,0.38,0.37,0.36,0.14,0.5,0.0,0.54,0.22
1418,0.4,0.4,0.44,0.37,0.5,0.0,0.53,0.25
1419,0.38,0.56,0.38,0.16,0.5,0.0,0.53,0.22
1420,0.8,0.79,0.43,0.25,0.5,0.0,0.52,0.22
1421,0.63,0.65,0.42,0.18,0.5,0.0,0.54,0.27
1422,0.47,0.4,0.63,0.19,0.5,0.0,0.52,0.32
1423,0.83,0.94,0.32,0.21,0.5,0.0,0.51,0.22
1424,0.61,0.76,0.3,0.16,0.5,0.0,0.45,0.41
1425,0.33,0.38,0.47,0.14,0.5,0.0,0.51,0.47
1426,0.38,0.67,0.33,0.17,0.5,0.0,0.51,0.22
1427,0.39,0.33,0.33,0.23,0.5,0.0,0.47,0.22
1428,0.5,0.63,0.45,0.13,0.5,0.0,0.45,0.32
1429,0.2,0.6,0.5,0.29,0.5,0.0,0.51,0.22
1430,0.29,0.26,0.43,0.17,0.5,0.0,0.55,0.3
1431,0.51,0.46,0.41,0.36,0.5,0.0,0.49,0.22
1432,0.92,0.66,0.52,0.23,0.5,0.0,0.53,0.22
1433,0.49,0.56,0.37,0.2,0.5,0.0,0.53,0.22
1434,0.86,0.78,0.34,0.15,0.5,0.0,0.53,0.22
1435,0.38,0.44,0.57,0.14,0.5,0.0,0.53,0.52
1436,0.72,0.73,0.41,0.28,0.5,0.0,0.44,0.22
1437,0.8,0.73,0.47,0.19,0.5,0.0,0.49,0.22
1438,0.49,0.55,0.35,0.23,0.5,0.0,0.57,0.22
1439,0.63,0.71,0.44,0.53,0.5,0.0,0.52,0.22
1440,0.6,0.68,0.3,0.27,0.5,0.0,0.55,0.22
1441,0.4,0.43,0.49,0.17,0.5,0.0,0.51,0.36
1442,0.82,0.63,0.47,0.18,0.5,0.0,0.5,0.22
1443,0.77,0.68,0.35,0.19,0.5,0.0,0.53,0.43
1444,0.51,0.59,0.46,0.13,0.5,0.0,0.48,0.22
1445,0.52,0.46,0.34,0.2,0.5,0.0,0.51,0.25
1446,0.47,0.5,0.6,0.63,0.5,0.0,0.38,0.16
1447,0.34,0.24,0.51,0.15,0.5,0.0,0.54,0.4
1448,0.35,0.29,0.46,0.14,0.5,0.0,0.54,0.66
1449,0.58,0.67,0.49,0.16,0.5,0.0,0.47,0.28
1450,0.85,0.85,0.3,0.31,0.5,0.0,0.55,0.42
1451,0.36,0.48,0.61,0.26,0.5,0.0,0.5,0.16
1452,0.41,0.25,0.59,0.44,0.5,0.0,0.6,0.69
1453,0.3,0.37,0.4,0.45,0.5,0.0,0.48,0.41
1454,0.57,0.59,0.49,0.86,0.5,0.0,0.47,0.22
1455,0.38,0.4,0.39,0.19,0.5,0.0,0.46,0.62
1456,0.77,0.74,0.37,0.29,0.5,0.0,0.45,0.22
1457,0.47,0.38,0.58,0.19,0.5,0.0,0.57,0.22
1458,0.5,0.61,0.44,0.2,0.5,0.0,0.49,0.22
1459,0.41,0.45,0.46,0.23,0.5,0.0,0.5,0.7
1460,0.46,0.62,0.46,0.54,0.5,0.0,0.51,0.27
1461,0.74,0.75,0.45,0.44,0.5,0.0,0.52,0.22
1462,0.52,0.53,0.58,0.69,0.5,0.0,0.5,0.22
1463,0.41,0.47,0.5,0.14,0.5,0.0,0.53,0.37
1464,0.25,0.4,0.52,0.15,0.5,0.0,0.56,0.28
1465,0.58,0.56,0.38,0.39,0.5,0.0,0.54,0.57
1466,0.32,0.29,0.29,0.08,0.5,0.0,0.52,0.22
1467,0.38,0.48,0.57,0.3,0.5,0.0,0.41,0.11
1468,0.39,0.58,0.47,0.18,0.5,0.0,0.48,0.22
1469,0.38,0.47,0.47,0.18,0.5,0.0,0.44,0.26
1470,0.63,0.57,0.5,0.48,0.5,0.0,0.51,0.22
1471,0.51,0.45,0.62,0.25,0.5,0.0,0.59,0.22
1472,0.59,0.67,0.54,0.19,0.5,0.0,0.48,0.6
1473,0.6,0.61,0.54,0.11,0.5,0.0,0.46,0.22
1474,0.48,0.61,0.57,0.17,0.5,0.0,0.45,0.22
1475,0.71,0.5,0.5,0.18,0.5,0.0,0.46,0.22
1476,0.61,0.48,0.54,0.25,0.5,0.0,0.5,0.22
1477,0.38,0.32,0.64,0.41,0.5,0.0,0.44,0.11
1478,0.38,0.4,0.66,0.35,0.5,0.0,0.43,0.11
1479,0.81,0.62,0.43,0.17,0.5,0.0,0.53,0.22
1480,0.47,0.43,0.61,0.4,0.5,0.0,0.48,0.47
1481,0.67,0.57,0.36,0.19,0.5,0.0,0.56,0.22
1482,0.43,0.4,0.6,0.16,0.5,0.0,0.53,0.39
1483,0.65,0.54,0.54,0.13,0.5,0.0,0.53,0.22
